Date,Open,High,Low,Close,Adj Close,Volume,log_return
2020-07-17,54.92380905151367,55.5523796081543,53.68571472167969,53.771427154541016,52.934207916259766,377265,-0.008359273356137072
2020-07-20,53.35238265991211,53.761905670166016,52.990474700927734,53.32381057739258,52.493568420410156,397005,0.04145758811623607
2020-07-21,52.39047622680664,55.89523696899414,52.39047622680664,55.58095169067383,54.7155647277832,672210,-0.019552496144014365
2020-07-22,54.75238037109375,55.30476379394531,53.9523811340332,54.5047607421875,53.656131744384766,472500,0.027913615374017525
2020-07-23,54.619049072265625,56.43809509277344,54.619049072265625,56.0476188659668,55.17496871948242,633360,-0.008361119230003218
2020-07-24,56.485713958740234,56.88571548461914,55.4952392578125,55.58095169067383,54.7155647277832,389760,-0.02551117337558172
2020-07-27,55.32381057739258,55.514286041259766,53.52381134033203,54.18095016479492,53.33736038208008,629160,-0.0033453271259602335
2020-07-28,54.28571319580078,54.771427154541016,53.88571548461914,54.0,53.15922927856445,899640,0.024735658816753114
2020-07-29,53.91428756713867,55.68571472167969,53.4952392578125,55.35238265991211,54.49055099487305,2313570,-0.013685850576668575
2020-07-30,54.21904754638672,54.619049072265625,53.02857208251953,54.599998474121094,53.749881744384766,422205,-0.0012217286307100418
2020-07-31,54.42856979370117,54.9523811340332,53.69523620605469,54.53333282470703,53.68425750732422,588945,0.004356529513481862
2020-08-03,54.57143020629883,55.21904754638672,53.876190185546875,54.771427154541016,53.91864013671875,377160,-0.00104379564170801
2020-08-04,54.56190490722656,54.9523811340332,53.980953216552734,54.71428680419922,53.86239242553711,355425,0.024246741921953547
2020-08-05,55.238094329833984,56.20952224731445,55.08571243286133,56.05714416503906,55.1843376159668,394170,-0.007674673758744497
2020-08-06,55.93333435058594,56.24761962890625,55.342857360839844,55.628570556640625,54.76244354248047,227850,0.025856937053068834
2020-08-07,55.485713958740234,57.133331298828125,55.0476188659668,57.08571243286133,56.19689178466797,317310,0.0011672020978891083
2020-08-10,57.14285659790039,58.095237731933594,56.9523811340332,57.152381896972656,56.26252746582031,359520,0.017181959654971435
2020-08-11,58.123809814453125,59.133331298828125,57.94285583496094,58.14285659790039,57.237579345703125,384720,0.0009823408317563421
2020-08-12,59.0476188659668,59.0476188659668,57.35238265991211,58.20000076293945,57.2938346862793,311535,-0.007555880901464151
2020-08-13,57.866668701171875,58.30476379394531,57.41904830932617,57.761905670166016,56.8625602722168,283815,0.005262271286737851
2020-08-14,57.32381057739258,58.52381134033203,57.019046783447266,58.06666564941406,57.162574768066406,243810,-0.0029566400935283304
2020-08-17,58.07619094848633,58.33333206176758,57.43809509277344,57.89523696899414,56.99382019042969,245490,-0.0211128840917364
2020-08-18,57.72380828857422,57.89523696899414,56.56190490722656,56.68571472167969,55.803123474121094,255780,0.0008396979074432449
2020-08-19,56.68571472167969,57.4952392578125,56.47618865966797,56.733333587646484,55.85000228881836,202125,-0.013180350312642298
2020-08-20,56.08571243286133,56.43809509277344,55.79999923706055,55.990474700927734,55.11871337890625,250215,-0.005115953529786228
2020-08-21,55.79047775268555,55.990474700927734,55.20952224731445,55.70476150512695,54.83744812011719,242130,0.026654729274490876
2020-08-24,56.380950927734375,57.27619171142578,55.63809585571289,57.20952224731445,56.31877899169922,221340,-0.0025002001719881145
2020-08-25,57.4571418762207,57.85714340209961,56.657142639160156,57.06666564941406,56.17814636230469,301035,-0.008379437225061345
2020-08-26,56.92380905151367,56.990474700927734,56.36190414428711,56.590476989746094,55.70936965942383,279930,0.012875359780966624
2020-08-27,56.619049072265625,57.66666793823242,56.60952377319336,57.32381057739258,56.43128204345703,197085,-0.01001847942281009
2020-08-28,57.838096618652344,57.838096618652344,56.4952392578125,56.75238037109375,55.86875534057617,408975,-0.00033566839316941555
2020-08-31,56.4571418762207,57.371429443359375,56.33333206176758,56.733333587646484,55.85000228881836,299250,-0.010971525894184651
2020-09-01,56.81904983520508,57.33333206176758,55.89523696899414,56.11428451538086,55.240596771240234,196560,0.0042341167605438
2020-09-02,55.88571548461914,56.5428581237793,55.619049072265625,56.35238265991211,55.47498321533203,204015,-0.004064382961123768
2020-09-03,56.25714111328125,57.58095169067383,55.85714340209961,56.123809814453125,55.503238677978516,238035,0.018494135141710222
2020-09-04,57.342857360839844,57.5047607421875,56.10476303100586,57.17142868041992,56.539276123046875,265020,-0.054076503340888066
2020-09-08,56.380950927734375,56.41904830932617,54.161903381347656,54.161903381347656,53.563026428222656,460530,-0.0065272841735107626
2020-09-09,54.27619171142578,54.36190414428711,53.20952224731445,53.80952453613281,53.214542388916016,347025,-0.017137191069067543
2020-09-10,54.20952224731445,54.21904754638672,52.81904983520508,52.89523696899414,52.31036376953125,346815,-0.005597205682689672
2020-09-11,52.94285583496094,53.0,52.02857208251953,52.599998474121094,52.01839065551758,443205,0.024149333218459412
2020-09-14,52.733333587646484,54.400001525878906,52.63809585571289,53.88571548461914,53.289894104003906,309015,-0.013165171340349592
2020-09-15,54.19047546386719,54.19047546386719,52.89523696899414,53.18095016479492,52.59292221069336,279615,0.009801413595658098
2020-09-16,53.30476379394531,54.30476379394531,52.72380828857422,53.70476150512695,53.11093521118164,340095,0.004776694994620662
2020-09-17,53.05714416503906,54.10476303100586,52.93333435058594,53.96190643310547,53.36524200439453,378000,-0.009398114767964686
2020-09-18,54.06666564941406,54.20952224731445,53.02857208251953,53.4571418762207,52.866058349609375,1162560,-0.0314901118981065
2020-09-21,52.42856979370117,54.56190490722656,51.17142868041992,51.79999923706055,51.227237701416016,587160,-0.002208702196064642
2020-09-22,51.97142791748047,54.5523796081543,51.5428581237793,51.68571472167969,51.11421585083008,497385,-0.014289939043145324
2020-09-23,51.74285888671875,52.71428680419922,50.91428756713867,50.9523811340332,50.38899230957031,518700,0.004848053648956774
2020-09-24,51.009525299072266,52.19047546386719,50.71428680419922,51.20000076293945,50.63386917114258,373065,0.00574981485420583
2020-09-25,50.66666793823242,51.81904983520508,50.5047607421875,51.4952392578125,50.925846099853516,225015,0.028083546783980735
2020-09-28,52.400001525878906,53.19047546386719,51.876190185546875,52.96190643310547,52.37630081176758,362040,-0.007943726800911046
2020-09-29,52.228572845458984,52.68571472167969,51.56190490722656,52.5428581237793,51.961883544921875,343245,0.020097552844917984
2020-09-30,52.866668701171875,53.847618103027344,52.4571418762207,53.60952377319336,53.016754150390625,580335,-0.007668323940251001
2020-10-01,53.41904830932617,54.20952224731445,52.64761734008789,53.20000076293945,52.611759185791016,466515,0.018446752865861112
2020-10-02,52.41904830932617,54.5047607421875,52.095237731933594,54.19047546386719,53.59128189086914,378420,0.03199582854696029
2020-10-05,54.761905670166016,56.123809814453125,54.761905670166016,55.9523811340332,55.333702087402344,537390,0.009486763791201135
2020-10-06,56.0,58.095237731933594,55.93333435058594,56.485713958740234,55.861141204833984,418320,0.017714392966674198
2020-10-07,57.19047546386719,58.095237731933594,56.9523811340332,57.4952392578125,56.85950469970703,441840,0.011200878155298664
2020-10-08,57.92380905151367,58.21904754638672,56.75238037109375,58.14285659790039,57.49995803833008,295050,-0.008884565679945633
2020-10-09,58.42856979370117,58.4476203918457,57.27619171142578,57.628570556640625,56.99135971069336,238350,0.0037938177845907887
2020-10-12,57.63809585571289,58.35238265991211,57.5428581237793,57.847618103027344,57.207984924316406,239820,-0.03945780164650555
2020-10-13,57.590476989746094,57.70476150512695,55.58095169067383,55.60952377319336,54.9946403503418,320670,-0.015707548575799552
2020-10-14,55.85714340209961,56.20000076293945,54.67618942260742,54.74285888671875,54.1375617980957,307020,0.018273177771175465
2020-10-15,54.33333206176758,56.27619171142578,54.266666412353516,55.75238037109375,55.13591766357422,292530,-0.0042797128901420085
2020-10-16,56.0476188659668,56.4952392578125,55.342857360839844,55.514286041259766,54.90045166015625,357735,0.003938022767591836
2020-10-19,56.009525299072266,56.599998474121094,55.35238265991211,55.733333587646484,55.1170768737793,507990,0.03887886410396021
2020-10-20,58.79999923706055,59.05714416503906,57.32381057739258,57.94285583496094,57.30216979980469,505890,0.007858635312757838
2020-10-21,59.18095016479492,59.18095016479492,57.66666793823242,58.400001525878906,57.75426483154297,425250,0.027980595762767634
2020-10-22,58.18095016479492,60.14285659790039,58.18095016479492,60.05714416503906,59.39308166503906,746025,0.011039338245654081
2020-10-23,60.5428581237793,61.21904754638672,59.82857131958008,60.72380828857422,60.05237579345703,419265,-0.011673891733222587
2020-10-26,60.133331298828125,60.29523849487305,59.18095016479492,60.019046783447266,59.355403900146484,509460,-0.027183016452880373
2020-10-27,59.68571472167969,60.228572845458984,58.342857360839844,58.409523010253906,57.76367950439453,489300,-0.00326636316142192
2020-10-28,57.4476203918457,58.94285583496094,57.380950927734375,58.21904754638672,57.57530975341797,604800,0.019279687539298273
2020-10-29,57.990474700927734,59.66666793823242,57.228572845458984,59.35238265991211,58.696109771728516,358050,-0.0011239133711380214
2020-10-30,59.228572845458984,59.847618103027344,58.30476379394531,59.28571319580078,58.63018035888672,523845,0.025534706764444397
2020-11-02,59.56190490722656,60.97142791748047,59.400001525878906,60.81904983520508,60.14656066894531,321930,0.030838033529795805
2020-11-03,62.17142868041992,63.06666564941406,61.25714111328125,62.72380828857422,62.0302619934082,314475,-0.06979572236761306
2020-11-04,61.11428451538086,61.11428451538086,58.4476203918457,58.4952392578125,57.848445892333984,359520,0.02587527953160539
2020-11-05,58.68571472167969,60.35238265991211,58.68571472167969,60.02857208251953,59.36482620239258,307440,-0.008284279018800104
2020-11-06,60.78095245361328,60.79047775268555,59.32381057739258,59.53333282470703,58.875064849853516,214095,0.07857728557334553
2020-11-09,64.76190185546875,65.96190643310547,62.32381057739258,64.4000015258789,63.687923431396484,718200,0.014388752683809666
2020-11-10,64.78095245361328,65.83809661865234,63.28571319580078,65.33333587646484,64.6109390258789,382935,-0.000875038287644795
2020-11-11,65.4190444946289,65.77143096923828,63.400001525878906,65.27619171142578,64.5544204711914,417480,-0.013365876192016042
2020-11-12,64.22856903076172,64.79047393798828,63.71428680419922,64.4095230102539,63.697330474853516,314895,0.016570574596285522
2020-11-13,64.88571166992188,65.79047393798828,64.80952453613281,65.4857177734375,64.76162719726562,218400,0.028812970952900314
2020-11-16,66.66666412353516,68.0857162475586,66.66666412353516,67.4000015258789,66.65474700927734,440265,-0.013801222284431269
2020-11-17,66.45714569091797,67.14286041259766,65.9047622680664,66.47618865966797,65.74114990234375,370650,-0.02465681970145063
2020-11-18,66.44761657714844,66.81904602050781,64.75238037109375,64.85713958740234,64.13999938964844,306705,0.007169546502151227
2020-11-19,64.47618865966797,65.38095092773438,64.11428833007812,65.32380676269531,64.60151672363281,250215,0.001748037579116978
2020-11-20,64.9142837524414,65.63809204101562,64.5142822265625,65.43809509277344,64.71453857421875,851865,-0.008477142350497908
2020-11-23,66.5142822265625,66.5142822265625,64.57142639160156,64.88571166992188,64.16826629638672,521850,0.023499849044340253
2020-11-24,65.47618865966797,66.73332977294922,65.43809509277344,66.42857360839844,65.69406127929688,711585,-0.009941725097521854
2020-11-25,65.62857055664062,65.98094940185547,64.24761962890625,65.77143096923828,65.044189453125,1490790,-0.014732988109623636
2020-11-27,65.96190643310547,65.96190643310547,64.35237884521484,64.80952453613281,64.09291076660156,155085,-0.031194207339100204
2020-11-30,64.69523620605469,65.04762268066406,62.733333587646484,62.81904983520508,62.12445068359375,500010,0.004779290815244107
2020-12-01,63.040000915527344,64.62000274658203,62.900001525878906,63.119998931884766,62.69152069091797,364000,0.0023736307782344927
2020-12-02,63.58000183105469,63.779998779296875,62.369998931884766,63.27000045776367,62.84050369262695,418000,0.001737080721458859
2020-12-03,63.279998779296875,63.83000183105469,62.900001525878906,63.380001068115234,62.94975662231445,459400,0.001576517331725999
2020-12-04,64.13999938964844,64.2699966430664,62.900001525878906,63.47999954223633,63.049076080322266,329800,0.003302654374100146
2020-12-07,62.97999954223633,64.02999877929688,62.70000076293945,63.689998626708984,63.25764846801758,350600,-0.0028301954346635068
2020-12-08,62.61000061035156,64.0,62.61000061035156,63.5099983215332,63.07887268066406,246900,-0.0009451412018379978
2020-12-09,63.88999938964844,63.90999984741211,62.79999923706055,63.45000076293945,63.019283294677734,298900,-0.004897732721452084
2020-12-10,62.790000915527344,63.290000915527344,62.52000045776367,63.13999938964844,62.711387634277344,308400,-0.0023784631828099576
2020-12-11,62.4900016784668,63.61000061035156,62.279998779296875,62.9900016784668,62.56240463256836,253700,-0.00015880187591588526
2020-12-14,64.08000183105469,64.33000183105469,62.61000061035156,62.97999954223633,62.55247116088867,291400,0.02136425648831594
2020-12-15,63.34000015258789,64.62000274658203,63.31999969482422,64.33999633789062,63.90324020385742,332600,0.0035684370193005102
2020-12-16,64.4800033569336,64.79000091552734,63.56999969482422,64.56999969482422,64.13168334960938,383700,-0.0009296182532295252
2020-12-17,64.55999755859375,64.61000061035156,63.869998931884766,64.51000213623047,64.07209014892578,261700,-0.02813988815397451
2020-12-18,64.58000183105469,64.6500015258789,62.52000045776367,62.720001220703125,62.29423904418945,888100,0.02191997201465249
2020-12-21,62.900001525878906,64.12000274658203,62.45000076293945,64.11000061035156,63.6748046875,550900,0.013325276161613291
2020-12-22,64.26000213623047,65.29000091552734,64.26000213623047,64.97000122070312,64.52896118164062,669100,0.025229241671883514
2020-12-23,65.44000244140625,67.69999694824219,65.19999694824219,66.62999725341797,66.17768859863281,1616700,-0.0037591204378649907
2020-12-24,66.93000030517578,67.0,65.33999633789062,66.37999725341797,65.92938995361328,251700,0.00810208384159994
2020-12-28,66.55999755859375,67.19999694824219,66.02999877929688,66.91999816894531,66.4657211303711,235500,-0.018703378966201323
2020-12-29,66.97000122070312,67.0999984741211,65.4000015258789,65.68000030517578,65.23414611816406,249200,0.004557246887905544
2020-12-30,65.66000366210938,66.41999816894531,65.45999908447266,65.9800033569336,65.53211212158203,307900,-0.004252837637808713
2020-12-31,66.13999938964844,66.23999786376953,65.05000305175781,65.69999694824219,65.2540054321289,376800,0.005767277881714353
2021-01-04,65.86000061035156,67.08000183105469,64.76000213623047,66.08000183105469,65.63143157958984,352200,0.006786798483247662
2021-01-05,65.80999755859375,67.0999984741211,65.70999908447266,66.52999877929688,66.07837677001953,327700,0.043673797165111015
2021-01-06,68.23999786376953,70.12999725341797,67.19999694824219,69.5,69.02820587158203,699800,0.015845033601490886
2021-01-07,70.0,70.73999786376953,69.33000183105469,70.61000061035156,70.13067626953125,456400,-0.007962469823800321
2021-01-08,70.68000030517578,70.68000030517578,68.91999816894531,70.05000305175781,69.5744857788086,328400,0.017406449688651956
2021-01-11,69.19000244140625,71.48999786376953,69.0,71.27999877929688,70.79612731933594,402800,0.013654989245516764
2021-01-12,71.52999877929688,73.16999816894531,71.36000061035156,72.26000213623047,71.76947784423828,539800,-0.015761605150735693
2021-01-13,71.80999755859375,72.31999969482422,70.72000122070312,71.12999725341797,70.64714813232422,481700,0.005328179801605248
2021-01-14,71.91999816894531,72.02999877929688,71.13999938964844,71.51000213623047,71.02456665039062,410500,-0.014224620115252285
2021-01-15,70.4000015258789,71.33000183105469,69.72000122070312,70.5,70.02142333984375,475000,0.008755920006407823
2021-01-19,70.7699966430664,71.56999969482422,70.5999984741211,71.12000274658203,70.63721466064453,483500,-0.03272890681179139
2021-01-20,71.12000274658203,71.86000061035156,67.66000366210938,68.83000183105469,68.36276245117188,677400,-0.009341760677283324
2021-01-21,68.87999725341797,69.5,68.05000305175781,68.19000244140625,67.72711181640625,488700,0.01744479377994274
2021-01-22,68.0,69.55000305175781,67.94999694824219,69.38999938964844,68.91896057128906,428800,-0.011304450516743196
2021-01-25,68.47000122070312,69.33000183105469,68.12000274658203,68.61000061035156,68.14425659179688,356700,0.020342561985266325
2021-01-26,69.18000030517578,70.5199966430664,68.48999786376953,70.0199966430664,69.544677734375,544100,-0.009038111468523156
2021-01-27,69.30999755859375,71.30000305175781,69.05000305175781,69.38999938964844,68.91896057128906,732200,-0.02170669907840537
2021-01-28,69.61000061035156,69.61000061035156,67.80999755859375,67.9000015258789,67.43907165527344,528900,-0.015584776314555333
2021-01-29,68.05999755859375,68.8499984741211,66.76000213623047,66.8499984741211,66.39620208740234,701200,0.015732072329082462
2021-02-01,66.91000366210938,67.97000122070312,66.5999984741211,67.91000366210938,67.44901275634766,389700,0.004407815192820494
2021-02-02,68.6500015258789,68.6500015258789,67.52999877929688,68.20999908447266,67.7469711303711,412200,0.004096549774972332
2021-02-03,68.31999969482422,68.76000213623047,67.45999908447266,68.48999786376953,68.02507019042969,266500,0.02920859190767959
2021-02-04,68.66000366210938,70.70999908447266,68.66000366210938,70.5199966430664,70.04129028320312,432600,0.00762824630881765
2021-02-05,71.1500015258789,71.44999694824219,70.23999786376953,71.05999755859375,70.57762145996094,205200,0.018957922817757707
2021-02-08,71.41000366210938,72.44000244140625,71.05000305175781,72.41999816894531,71.92838287353516,323100,0.01928269881836268
2021-02-09,72.43000030517578,73.98999786376953,72.27999877929688,73.83000183105469,73.32881927490234,381200,-0.017764925327030633
2021-02-10,74.0,74.5,72.41999816894531,72.52999877929688,72.03764343261719,387500,0.007280735405679573
2021-02-11,72.08000183105469,73.41000366210938,72.01000213623047,73.05999755859375,72.56404113769531,328300,0.004642968458330416
2021-02-12,73.26000213623047,73.9800033569336,72.11000061035156,73.4000015258789,72.9017333984375,211800,0.010974943236050794
2021-02-16,74.19000244140625,74.38999938964844,73.16999816894531,74.20999908447266,73.70623779296875,362400,-0.008661569848989102
2021-02-17,74.38999938964844,74.68000030517578,73.31999969482422,73.56999969482422,73.0705795288086,278700,-0.005315166034803975
2021-02-18,72.87000274658203,73.91000366210938,72.87000274658203,73.18000030517578,72.68323516845703,363300,0.010602230378973593
2021-02-19,73.43000030517578,74.41000366210938,73.43000030517578,73.95999908447266,73.45793151855469,320300,0.00391338354256739
2021-02-22,73.98999786376953,74.94000244140625,73.98999786376953,74.25,73.74596405029297,554200,0.013245198357802357
2021-02-23,74.4800033569336,75.3499984741211,73.80999755859375,75.23999786376953,74.729248046875,652500,0.03242966417504996
2021-02-24,75.9000015258789,77.94000244140625,75.12999725341797,77.72000122070312,77.19241333007812,1595000,-0.023432510032201655
2021-02-25,78.7300033569336,79.08000183105469,75.76000213623047,75.91999816894531,75.40462493896484,408200,-0.02520973021775621
2021-02-26,75.20999908447266,76.18000030517578,73.9000015258789,74.02999877929688,73.52745819091797,568900,0.026526019436840065
2021-03-01,75.19000244140625,76.37999725341797,74.47000122070312,76.0199966430664,75.50394439697266,382300,-0.022078248341237342
2021-03-02,75.27999877929688,75.94000244140625,73.8499984741211,74.36000061035156,73.85521697998047,344600,0.01733149654576151
2021-03-03,74.86000061035156,76.91000366210938,74.80999755859375,75.66000366210938,75.14640045166016,403300,-0.012635727873773005
2021-03-04,75.6500015258789,76.9000015258789,74.11000061035156,74.70999908447266,74.20284271240234,334700,0.03187833460283615
2021-03-05,75.72000122070312,77.45999908447266,74.70999908447266,77.12999725341797,76.60641479492188,443400,0.02294238361688084
2021-03-08,77.9800033569336,79.33999633789062,77.51000213623047,78.91999816894531,78.65245056152344,451600,-0.01172583126342011
2021-03-09,77.97000122070312,79.33999633789062,76.33000183105469,78.0,77.7355728149414,346200,0.01324523833310953
2021-03-10,78.62999725341797,79.18000030517578,78.0999984741211,79.04000091552734,78.77204895019531,378400,-0.00037961125059003063
2021-03-11,78.52999877929688,79.77999877929688,78.26000213623047,79.01000213623047,78.74214935302734,275800,0.021411937395927273
2021-03-12,79.7699966430664,81.18000030517578,79.02999877929688,80.72000122070312,80.44635772705078,404000,-0.008709829690132339
2021-03-15,81.05999755859375,81.05999755859375,79.08999633789062,80.0199966430664,79.74872589111328,285900,-0.006016510188085531
2021-03-16,79.56999969482422,79.73999786376953,78.12000274658203,79.54000091552734,79.27035522460938,266800,0.009385040309528936
2021-03-17,79.30999755859375,80.52999877929688,79.30999755859375,80.29000091552734,80.01781463623047,337600,-0.004618980170146269
2021-03-18,80.70999908447266,83.05999755859375,79.54000091552734,79.91999816894531,79.64906311035156,404000,-0.00703164076166393
2021-03-19,79.19999694824219,80.47000122070312,78.4000015258789,79.36000061035156,79.0909652709961,1387400,-0.03187875157627904
2021-03-22,78.86000061035156,79.11000061035156,76.62000274658203,76.87000274658203,76.60940551757812,315900,-0.02302884762865987
2021-03-23,76.12000274658203,76.69000244140625,74.98999786376953,75.12000274658203,74.86534118652344,469200,-0.006946384707026268
2021-03-24,75.79000091552734,76.97000122070312,74.55000305175781,74.5999984741211,74.34709930419922,433500,0.022663472552699602
2021-03-25,74.36000061035156,76.54000091552734,73.80999755859375,76.30999755859375,76.05130004882812,283000,0.026126735447034168
2021-03-26,77.29000091552734,78.33999633789062,76.66000366210938,78.33000183105469,78.06446075439453,413000,-0.022072519636002708
2021-03-29,77.41999816894531,78.19999694824219,75.41999816894531,76.62000274658203,76.3602523803711,441700,0.013997042978133522
2021-03-30,77.18000030517578,78.37000274658203,77.18000030517578,77.69999694824219,77.43658447265625,477200,-0.014127593601713164
2021-03-31,77.12999725341797,77.94999694824219,76.58999633789062,76.61000061035156,76.35028839111328,362700,0.005856683020398064
2021-04-01,76.05000305175781,77.19000244140625,75.76000213623047,77.05999755859375,76.79875946044922,269000,0.00917140202583611
2021-04-05,77.87999725341797,78.27999877929688,77.13999938964844,77.7699966430664,77.50634765625,418100,-0.00038581159705036933
2021-04-06,77.91000366210938,78.29000091552734,77.05999755859375,77.73999786376953,77.47645568847656,280400,-0.0023180990481051367
2021-04-07,78.13999938964844,78.38999938964844,77.01000213623047,77.55999755859375,77.29706573486328,314000,-0.007506107433338267
2021-04-08,77.13999938964844,77.4000015258789,76.18000030517578,76.9800033569336,76.71903228759766,278800,0.00892336739329007
2021-04-09,77.66000366210938,77.72000122070312,76.91999816894531,77.66999816894531,77.40669250488281,249400,0.004880627204720235
2021-04-12,77.88999938964844,78.55000305175781,77.69999694824219,78.05000305175781,77.78540802001953,264900,-0.0228078059587179
2021-04-13,77.76000213623047,77.83999633789062,76.0,76.29000091552734,76.0313720703125,328100,0.01030198719865712
2021-04-14,75.87000274658203,77.52999877929688,75.72000122070312,77.08000183105469,76.81869506835938,308100,-0.004420810319858419
2021-04-15,76.12000274658203,76.80999755859375,75.2300033569336,76.73999786376953,76.47984313964844,499600,0.005198887886266699
2021-04-16,76.5,77.44000244140625,76.37999725341797,77.13999938964844,76.87848663330078,501200,-0.006502819169096286
2021-04-19,77.48999786376953,77.55999755859375,76.0,76.63999938964844,76.38018035888672,396200,-0.028588447658305937
2021-04-20,76.36000061035156,76.36000061035156,74.2699966430664,74.4800033569336,74.22750854492188,411700,0.022174421338554608
2021-04-21,74.77999877929688,76.4800033569336,74.77999877929688,76.1500015258789,75.891845703125,349900,-0.01681830388942183
2021-04-22,75.9000015258789,76.02999877929688,74.69999694824219,74.87999725341797,74.62615203857422,337500,0.030901230558321512
2021-04-23,75.30000305175781,77.8499984741211,74.6500015258789,77.2300033569336,76.96818542480469,389100,0.005423543197546148
2021-04-26,77.87999725341797,78.26000213623047,77.45999908447266,77.6500015258789,77.38676452636719,328000,0.003984293650385261
2021-04-27,78.20999908447266,78.44000244140625,77.45999908447266,77.95999908447266,77.69570922851562,623000,-0.004499570165418406
2021-04-28,78.12999725341797,78.29000091552734,76.94000244140625,77.61000061035156,77.34689331054688,1343200,0.022424204977182588
2021-04-29,77.93000030517578,79.76000213623047,77.93000030517578,79.37000274658203,79.1009292602539,380000,-0.019850571455243503
2021-04-30,78.69000244140625,79.45999908447266,77.66000366210938,77.80999755859375,77.54621887207031,913700,0.006533068073402425
2021-05-03,78.77999877929688,78.91000366210938,76.91999816894531,78.31999969482422,78.05448913574219,392600,0.016713477206382794
2021-05-04,78.0999984741211,79.63999938964844,77.56999969482422,79.63999938964844,79.37001037597656,294500,0.0027586377457312094
2021-05-05,79.69000244140625,79.98999786376953,78.69000244140625,79.86000061035156,79.58927154541016,275400,0.011082852824921234
2021-05-06,79.83999633789062,80.77999877929688,78.3499984741211,80.75,80.47624969482422,317400,-0.009456361948254928
2021-05-07,79.48999786376953,80.2699966430664,79.0,79.98999786376953,79.71882629394531,277600,-0.004008519745225009
2021-05-10,80.56999969482422,81.19000244140625,79.63999938964844,79.66999816894531,79.39990997314453,288200,-0.008825031441988122
2021-05-11,79.23999786376953,80.41000366210938,78.69999694824219,78.97000122070312,78.70228576660156,405900,-0.027082455889518003
2021-05-12,79.91000366210938,79.98999786376953,76.76000213623047,76.86000061035156,76.59944152832031,347400,0.030495601793578752
2021-05-13,76.55999755859375,79.9000015258789,76.55999755859375,79.23999786376953,78.97136688232422,365300,0.011044350207112485
2021-05-14,79.91000366210938,80.31999969482422,79.06999969482422,80.12000274658203,79.848388671875,255900,-0.004002002380129577
2021-05-17,79.76000213623047,80.12000274658203,79.27999877929688,79.80000305175781,79.52947235107422,187100,-0.021149471843689274
2021-05-18,79.55000305175781,80.01000213623047,78.08000183105469,78.12999725341797,77.86512756347656,280300,-0.00038403354651411764
2021-05-19,77.31999969482422,78.0999984741211,76.48999786376953,78.0999984741211,77.83523559570312,296100,-0.0029492324478682707
2021-05-20,77.48999786376953,78.1500015258789,77.22000122070312,77.87000274658203,77.60601806640625,232200,0.013013664509986566
2021-05-21,78.41999816894531,79.5999984741211,78.20999908447266,78.88999938964844,78.62255859375,187000,-0.009552387554332215
2021-05-24,78.95999908447266,78.95999908447266,77.62000274658203,78.13999938964844,77.8750991821289,266500,-0.01638636272466394
2021-05-25,78.06999969482422,78.48999786376953,76.63999938964844,76.87000274658203,76.60940551757812,575400,0.005060665796764252
